,604,290,2017-06-21,Me intercambias cromos?
,164,308,2015-12-30,Camper tunneler -rep
,767,767,2018-11-13,Nan
,842,64,2005-11-06,No me carga tu descripcion :(
,651,651,2018-08-09,Nan
,622,843,2012-03-18,No me puedo creer que tengas tan pocas horas
,44,44,2009-08-04,Nan
,384,384,2007-12-10,Nan
,343,343,2017-01-21,Nan
,511,511,2004-10-18,Nan
,498,865,2013-05-29,Me intercambias cromos?
,977,977,2016-07-22,Nan
,843,843,2009-06-12,Nan
,75,75,2009-01-21,Nan
,584,584,2017-10-28,Nan
,281,281,2012-07-07,Nan
,7,7,2009-04-07,Nan
,572,572,2014-05-25,Nan
,914,914,2010-05-21,Nan
,243,361,2005-11-30,+rep divertido jugar con el :D
,854,854,2017-07-30,Nan
,845,535,2008-03-11,Algun dia me tienes que enseñar a jugar al Stardew valley
,891,174,2004-04-12,Camper tunneler -rep
,788,788,2012-05-19,Nan
,448,433,2009-11-11,Algun dia me tienes que enseñar a jugar al Stardew valley
,309,309,2008-01-25,Nan
,908,908,2018-11-17,Nan
,482,607,2014-08-26,Camper tunneler -rep
,825,825,2018-04-08,Nan
,840,840,2011-10-14,Nan
,547,547,2019-03-05,Nan
,952,952,2005-03-08,Nan
,373,373,2018-10-01,Nan
,448,448,2021-10-02,Nan
,391,391,2011-02-27,Nan
,635,635,2003-10-15,Nan
,114,114,2005-11-14,Nan
,408,408,2007-02-19,Nan
,372,372,2006-06-21,Nan
,628,429,2013-08-14,Vete a recoger patatas
,117,117,2017-01-03,Nan
,558,558,2006-04-16,Nan
,413,413,2015-01-23,Nan
,647,647,2009-07-28,Nan
,360,360,2013-03-27,Nan
,364,364,2021-05-15,Nan
,500,500,2011-03-19,Nan
,985,985,2007-05-25,Nan
,537,537,2005-09-11,Nan
,993,102,2015-11-26,Hola te acuerdas de mi? besis <oo>
,544,544,2015-09-27,Nan
,442,442,2008-11-12,Nan
,485,485,2018-04-24,Nan
,130,984,2022-08-02,Agregame para jugar juntos :)
,782,814,2022-08-15,No jugueis con el le faltan manos
,90,90,2011-05-09,Nan
,581,581,2012-11-18,Nan
,696,957,2021-12-18,GG
,380,380,2012-10-28,Nan
,932,64,2012-07-03,Algun dia me tienes que enseñar a jugar al Stardew valley
,460,460,2011-05-11,Nan
,417,417,2015-05-22,Nan
,979,979,2007-09-25,Nan
,337,337,2009-08-21,Nan
,140,140,2004-04-24,Nan
,717,717,2018-07-19,Nan
,218,218,2007-11-24,Nan
,169,169,2013-10-11,Nan
,517,598,2011-09-11,GG
,333,333,2010-05-13,Nan
,905,905,2015-03-07,Nan
,432,513,2014-01-31,Algun dia me tienes que enseñar a jugar al Stardew valley
,923,27,2010-09-14,No jugueis con el le faltan manos
,96,96,2020-10-07,Nan
,592,900,2020-12-14,Camper tunneler -rep
,57,57,2010-04-15,Nan
,613,613,2022-08-09,Nan
,201,201,2017-07-04,Nan
,501,334,2020-04-25,No jugueis con el le faltan manos
,717,235,2016-02-23,Me intercambias cromos?
,347,714,2012-06-01,Echemonos algunas partidas al CSGO
,879,879,2019-07-10,Nan
,677,677,2012-04-01,Nan
,404,404,2020-12-07,Nan
,381,381,2018-08-14,Nan
,483,483,2013-09-11,Nan
,841,841,2010-06-26,Nan
,227,408,2012-01-03,Algun dia me tienes que enseñar a jugar al Stardew valley
,502,502,2021-05-23,Nan
,729,729,2011-12-30,Nan
,882,882,2010-07-14,Nan
,962,962,2021-09-21,Nan
,39,508,2015-03-01,GG
,30,30,2018-07-03,Nan
,538,538,2015-11-10,Nan
,65,65,2018-10-26,Nan
,950,226,2019-12-30,No te rindas tienes potencial
,402,167,2014-04-25,Hola te acuerdas de mi? besis <oo>
,519,519,2016-08-05,Nan
,240,240,2005-09-28,Nan
,598,384,2021-01-18,Como es posible que tengas tantas horas O:
,551,551,2014-04-10,Nan
,253,253,2006-08-15,Nan
,630,630,2017-11-25,Nan
,804,804,2005-05-27,Nan
,159,159,2015-10-09,Nan
,259,259,2010-03-28,Nan
,422,422,2010-02-13,Nan
,568,568,2014-07-31,Nan
,166,345,2006-11-06,Algun dia me tienes que enseñar a jugar al Stardew valley
,348,171,2005-12-15,Vete a recoger patatas
,932,932,2007-12-25,Nan
,926,926,2011-11-25,Nan
,439,807,2019-11-03,Vete a recoger patatas
,656,656,2011-01-30,Nan
,132,162,2011-09-26,Me intercambias cromos?
,815,815,2010-06-04,Nan
,378,709,2015-03-07,Agregame para jugar juntos :)
,386,989,2016-11-20,Que perfil mas chulo
,209,209,2008-04-09,Nan
,972,972,2016-05-21,Nan
,343,343,2021-12-02,Nan
,421,421,2008-10-30,Nan
,887,887,2006-08-28,Nan
,72,72,2012-02-05,Nan
,865,713,2007-10-21,Camper tunneler -rep
,836,836,2022-08-14,Nan
,414,457,2012-05-22,Agregame para jugar juntos :)
,847,847,2009-12-17,Nan
,634,634,2016-07-14,Nan
,987,987,2011-06-12,Nan
,8,8,2016-04-01,Nan
,636,956,2008-12-24,GG
,200,200,2010-02-27,Nan
,956,956,2006-09-03,Nan
,257,257,2005-05-21,Nan
,80,80,2015-02-26,Nan
,191,191,2021-05-11,Nan
,656,656,2019-09-21,Nan
,492,492,2016-04-28,Nan
,369,369,2009-02-06,Nan
,340,340,2007-06-25,Nan
,62,125,2011-07-15,+rep divertido jugar con el :D
,1000,1000,2022-11-12,Nan
,508,508,2015-11-23,Nan
,722,256,2012-01-07,GG
,149,149,2008-02-08,Nan
,208,208,2022-08-26,Nan
,376,284,2010-11-23,Que perfil mas chulo
,131,131,2016-05-05,Nan
,323,323,2019-09-06,Nan
,83,83,2019-05-25,Nan
,587,387,2005-11-29,No jugueis con el le faltan manos
,926,926,2020-09-23,Nan
,342,342,2014-07-17,Nan
,715,715,2021-07-23,Nan
,606,606,2007-10-13,Nan
,541,541,2010-10-02,Nan
,612,612,2004-08-10,Nan
,938,938,2011-09-27,Nan
,292,292,2016-12-14,Nan
,296,296,2014-05-24,Nan
,192,569,2018-01-30,Algun dia me tienes que enseñar a jugar al Stardew valley
,407,861,2014-09-30,Agregame para jugar juntos :)
,597,858,2009-03-03,Gracias por el carreo
,424,424,2016-07-04,Nan
,301,385,2010-12-24,If you are a beautiful strong black woman someone will put this in your comments
,755,479,2009-07-03,No me carga tu descripcion :(
,661,661,2019-09-06,Nan
,233,233,2019-10-08,Nan
,382,767,2017-07-16,GG
,733,733,2009-05-16,Nan
,68,68,2009-05-31,Nan
,998,998,2009-01-03,Nan
,612,612,2006-04-05,Nan
,22,22,2022-12-07,Nan
,280,280,2010-01-24,Nan
,917,917,2009-07-03,Nan
,33,33,2009-06-13,Nan
,945,945,2008-09-07,Nan
,149,149,2009-07-12,Nan
,232,721,2010-08-17,+rep divertido jugar con el :D
,929,179,2017-11-04,No me puedo creer que tengas tan pocas horas
,588,588,2007-03-24,Nan
,418,521,2016-03-01,Me intercambias cromos?
,310,310,2006-02-19,Nan
,734,573,2016-03-12,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,484,92,2012-01-31,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,451,451,2013-05-21,Nan
,758,758,2016-04-19,Nan
,881,881,2006-08-24,Nan
,68,68,2013-03-24,Nan
,475,784,2011-02-17,Agregame para jugar juntos :)
,801,801,2010-10-27,Nan
,103,103,2022-04-10,Nan
,873,873,2011-06-18,Nan
,79,585,2016-08-23,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,849,849,2007-12-21,Nan
,498,498,2018-06-26,Nan
,565,101,2020-02-11,Como es posible que tengas tantas horas O:
,367,367,2015-10-01,Nan
,475,475,2006-10-05,Nan
,990,990,2013-03-21,Nan
,625,625,2013-08-03,Nan
,895,895,2005-03-09,Nan
,982,982,2019-09-12,Nan
,896,896,2016-04-16,Nan
,817,817,2021-04-18,Nan
,673,673,2016-08-04,Nan
,650,650,2009-05-04,Nan
,234,924,2018-10-10,No me puedo creer que tengas tan pocas horas
,113,8,2017-06-11,+rep divertido jugar con el :D
,83,152,2015-03-18,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,493,547,2016-04-03,Camper tunneler -rep
,288,788,2013-06-09,Me intercambias cromos?
,635,635,2008-07-31,Nan
,15,765,2013-06-25,Agregame para jugar juntos :)
,508,895,2019-10-17,Me intercambias cromos?
,44,466,2016-01-27,No me puedo creer que tengas tan pocas horas
,28,28,2008-03-15,Nan
,663,663,2022-09-03,Nan
,142,142,2018-03-28,Nan
,164,164,2015-02-23,Nan
,273,273,2012-03-26,Nan
,399,399,2018-03-22,Nan
,868,868,2006-02-27,Nan
,923,923,2021-07-01,Nan
,516,516,2007-07-10,Nan
,12,12,2021-02-20,Nan
,86,86,2022-07-30,Nan
,633,501,2004-06-25,Vete a recoger patatas
,215,215,2019-01-27,Nan
,186,186,2020-11-06,Nan
,191,191,2021-11-13,Nan
,310,310,2006-08-09,Nan
,451,451,2022-07-24,Nan
,931,931,2008-03-21,Nan
,548,448,2017-05-27,GG
,154,154,2007-09-22,Nan
,256,256,2003-11-11,Nan
,193,193,2012-12-14,Nan
,378,378,2021-05-23,Nan
,940,940,2021-08-18,Nan
,370,370,2011-08-20,Nan
,655,655,2010-12-29,Nan
,317,914,2014-11-02,Vete a recoger patatas
,39,39,2022-04-13,Nan
,291,291,2022-10-05,Nan
,146,146,2003-09-09,Nan
,134,134,2012-08-23,Nan
,71,569,2011-11-25,Echemonos algunas partidas al CSGO
,901,154,2015-11-19,+rep divertido jugar con el :D
,546,546,2017-05-19,Nan
,800,800,2009-03-05,Nan
,263,97,2009-04-08,Hola te acuerdas de mi? besis <oo>
,978,574,2006-12-08,Echemonos algunas partidas al CSGO
,946,946,2003-12-14,Nan
,359,57,2014-10-07,No jugueis con el le faltan manos
,388,388,2012-04-21,Nan
,5,5,2011-03-09,Nan
,67,67,2010-08-28,Nan
,65,65,2007-12-13,Nan
,670,826,2004-05-09,No me carga tu descripcion :(
,698,698,2017-07-18,Nan
,528,528,2013-09-16,Nan
,841,841,2016-11-29,Nan
,512,512,2021-11-06,Nan
,218,218,2008-03-04,Nan
,993,993,2006-11-30,Nan
,352,352,2009-04-14,Nan
,202,202,2022-05-15,Nan
,386,386,2020-12-05,Nan
,14,14,2017-11-17,Nan
,130,130,2014-09-18,Nan
,775,775,2012-03-03,Nan
,172,172,2022-09-17,Nan
,578,578,2009-05-11,Nan
,606,501,2012-08-01,Gracias por el carreo
,251,251,2019-07-31,Nan
,696,696,2016-09-20,Nan
,871,754,2020-09-07,Echemonos algunas partidas al CSGO
,863,863,2016-10-08,Nan
,687,687,2021-06-04,Nan
,696,696,2012-02-01,Nan
,791,791,2006-10-25,Nan
,821,261,2017-06-13,Hola te acuerdas de mi? besis <oo>
,941,941,2019-04-12,Nan
,127,77,2006-12-08,Gracias por el carreo
,478,478,2004-03-31,Nan
,397,69,2022-03-06,Que perfil mas chulo
,112,112,2022-11-25,Nan
,897,97,2017-10-27,Me intercambias cromos?
,552,552,2008-07-17,Nan
,935,683,2021-11-14,Gracias por el carreo
,71,767,2009-04-13,No me puedo creer que tengas tan pocas horas
,934,934,2013-07-11,Nan
,825,825,2008-06-22,Nan
,507,902,2018-04-03,No me carga tu descripcion :(
,248,248,2018-08-06,Nan
,786,786,2020-07-24,Nan
,479,112,2006-10-21,Gracias por el carreo
,313,313,2008-12-10,Nan
,494,494,2005-03-25,Nan
,597,597,2009-02-07,Nan
,541,541,2014-12-04,Nan
,498,286,2012-02-11,No te rindas tienes potencial
,384,384,2008-02-27,Nan
,99,99,2011-10-18,Nan
,585,585,2017-05-22,Nan
,327,327,2018-01-20,Nan
,339,339,2004-06-10,Nan
,141,141,2012-06-18,Nan
,30,30,2007-12-04,Nan
,94,94,2004-12-12,Nan
,611,611,2021-05-01,Nan
,724,724,2006-04-30,Nan
,838,982,2008-08-04,No me carga tu descripcion :(
,847,315,2008-01-03,Me intercambias cromos?
,280,280,2009-08-30,Nan
,616,25,2014-06-08,Echemonos algunas partidas al CSGO
,426,316,2009-09-20,Hola te acuerdas de mi? besis <oo>
,413,413,2013-05-22,Nan
,673,673,2021-03-19,Nan
,506,506,2011-09-11,Nan
,289,289,2008-01-10,Nan
,175,175,2020-07-21,Nan
,397,397,2017-09-28,Nan
,132,132,2010-07-06,Nan
,914,608,2020-11-06,Agregame para jugar juntos :)
,82,656,2014-02-15,Que perfil mas chulo
,168,430,2020-07-13,Agregame para jugar juntos :)
,222,222,2010-01-03,Nan
,279,676,2008-07-23,No jugueis con el le faltan manos
,444,444,2008-10-03,Nan
,703,703,2017-03-18,Nan
,976,976,2012-05-03,Nan
,62,62,2015-01-11,Nan
,886,886,2018-02-18,Nan
,433,798,2008-08-25,Vete a recoger patatas
,564,564,2017-05-19,Nan
,87,30,2009-05-15,Me intercambias cromos?
,500,500,2020-05-30,Nan
,975,975,2016-04-12,Nan
,85,124,2020-10-21,If you are a beautiful strong black woman someone will put this in your comments
,484,484,2011-10-25,Nan
,633,192,2010-07-21,Camper tunneler -rep
,494,494,2021-06-27,Nan
,899,501,2017-07-30,Me intercambias cromos?
,572,800,2020-06-27,No te rindas tienes potencial
,991,104,2016-06-09,Echemonos algunas partidas al CSGO
,569,569,2006-03-06,Nan
,76,627,2006-09-01,Que perfil mas chulo
,928,122,2010-04-01,Camper tunneler -rep
,518,160,2011-07-26,Como es posible que tengas tantas horas O:
,312,86,2019-09-02,Vete a recoger patatas
,604,793,2005-11-09,Hola te acuerdas de mi? besis <oo>
,608,608,2017-05-17,Nan
,871,871,2010-01-15,Nan
,451,451,2013-04-26,Nan
,15,15,2020-02-18,Nan
,285,285,2017-02-24,Nan
,56,745,2019-09-29,Camper tunneler -rep
,791,791,2020-04-16,Nan
,228,228,2007-11-22,Nan
,48,48,2011-01-11,Nan
,376,376,2005-05-18,Nan
,70,759,2003-10-01,Echemonos algunas partidas al CSGO
,42,42,2020-05-09,Nan
,476,476,2007-01-23,Nan
,855,855,2012-12-15,Nan
,813,813,2021-03-08,Nan
,302,302,2012-04-22,Nan
,98,98,2019-01-08,Nan
,61,61,2017-03-27,Nan
,536,205,2020-12-28,No te rindas tienes potencial
,951,951,2019-10-07,Nan
,211,211,2020-07-06,Nan
,87,87,2017-03-01,Nan
,618,570,2011-07-02,No me puedo creer que tengas tan pocas horas
,96,96,2015-08-08,Nan
,339,871,2007-05-19,+rep divertido jugar con el :D
,361,33,2003-11-14,Algun dia me tienes que enseñar a jugar al Stardew valley
,961,26,2009-09-15,No me carga tu descripcion :(
,825,825,2005-04-13,Nan
,751,751,2018-04-30,Nan
,630,630,2003-09-15,Nan
,295,295,2012-03-02,Nan
,305,305,2012-06-17,Nan
,613,613,2005-12-01,Nan
,975,975,2015-10-18,Nan
,993,127,2013-12-15,Algun dia me tienes que enseñar a jugar al Stardew valley
,998,998,2019-04-24,Nan
,905,905,2022-06-18,Nan
,907,907,2019-09-24,Nan
,205,205,2018-04-25,Nan
,699,645,2014-08-10,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,884,594,2009-03-17,Algun dia me tienes que enseñar a jugar al Stardew valley
,450,30,2016-06-09,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,365,468,2019-06-03,GG
,830,830,2015-07-24,Nan
,430,430,2005-02-04,Nan
,128,128,2018-11-25,Nan
,592,65,2017-07-15,Muy cringe tu foto de perfil
,882,882,2009-11-07,Nan
,1,1,2004-11-09,Nan
,806,806,2018-10-11,Nan
,698,698,2020-12-24,Nan
,622,622,2010-10-12,Nan
,25,25,2012-07-30,Nan
,127,127,2012-07-16,Nan
,42,42,2007-12-03,Nan
,822,319,2012-05-07,Algun dia me tienes que enseñar a jugar al Stardew valley
,972,972,2004-09-27,Nan
,366,366,2004-08-08,Nan
,972,972,2008-06-01,Nan
,783,783,2004-03-27,Nan
,237,281,2018-11-01,Vete a recoger patatas
,581,581,2015-05-21,Nan
,889,889,2011-09-27,Nan
,398,398,2015-06-28,Nan
,253,253,2008-09-13,Nan
,800,800,2009-02-18,Nan
,212,212,2019-08-11,Nan
,368,490,2012-09-12,Echemonos algunas partidas al CSGO
,847,472,2013-09-28,Muy cringe tu foto de perfil
,512,931,2014-06-13,Agregame para jugar juntos :)
,386,386,2019-08-26,Nan
,118,429,2009-10-16,No me carga tu descripcion :(
,593,842,2007-08-18,Algun dia me tienes que enseñar a jugar al Stardew valley
,427,427,2012-05-06,Nan
,866,866,2011-07-23,Nan
,395,395,2015-09-14,Nan
,985,985,2016-09-26,Nan
,72,72,2016-06-29,Nan
,111,621,2007-05-02,If you are a beautiful strong black woman someone will put this in your comments
,36,613,2008-04-08,Como es posible que tengas tantas horas O:
,626,365,2005-12-28,No jugueis con el le faltan manos
,998,998,2013-09-20,Nan
,110,110,2018-08-02,Nan
,257,257,2021-08-18,Nan
,94,94,2020-12-12,Nan
,327,327,2006-01-23,Nan
,345,829,2023-03-18,GG
,268,268,2006-10-03,Nan
,357,357,2014-08-19,Nan
,200,494,2019-11-16,No jugueis con el le faltan manos
,149,149,2021-04-16,Nan
,120,120,2015-02-26,Nan
,807,807,2006-09-25,Nan
,61,670,2020-02-21,Vete a recoger patatas
,861,329,2021-09-29,Algun dia me tienes que enseñar a jugar al Stardew valley
,82,82,2005-12-22,Nan
,286,392,2006-04-30,Gracias por el carreo
,188,188,2015-09-22,Nan
,32,55,2005-05-02,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,295,219,2013-07-03,No me carga tu descripcion :(
,794,794,2003-10-28,Nan
,139,139,2005-04-16,Nan
,926,926,2005-09-23,Nan
,844,844,2016-05-19,Nan
,5,5,2005-11-17,Nan
,130,130,2012-03-26,Nan
,594,594,2010-07-08,Nan
,155,96,2018-08-12,GG
,316,322,2011-11-11,Agregame para jugar juntos :)
,750,734,2022-10-08,Gracias por el carreo
,991,991,2019-01-09,Nan
,216,216,2022-06-09,Nan
,2,2,2015-11-23,Nan
,875,875,2015-05-09,Nan
,148,801,2019-12-29,GG
,524,524,2004-10-04,Nan
,752,752,2015-06-20,Nan
,176,176,2017-10-14,Nan
,550,550,2018-12-21,Nan
,864,864,2017-11-23,Nan
,257,257,2016-12-06,Nan
,762,516,2015-10-01,No me puedo creer que tengas tan pocas horas
,934,934,2018-06-30,Nan
,387,176,2018-03-27,Algun dia me tienes que enseñar a jugar al Stardew valley
,782,782,2008-07-17,Nan
,356,356,2005-06-13,Nan
,680,680,2005-11-18,Nan
,54,901,2016-03-06,No jugueis con el le faltan manos
,691,406,2003-09-09,Muy cringe tu foto de perfil
,760,378,2012-03-17,Algun dia me tienes que enseñar a jugar al Stardew valley
,696,696,2006-12-16,Nan
,468,179,2005-08-11,No me carga tu descripcion :(
,629,629,2019-01-24,Nan
,287,287,2013-08-15,Nan
,228,166,2018-06-17,No te rindas tienes potencial
,629,890,2009-02-25,Echemonos algunas partidas al CSGO
,214,293,2005-02-12,+rep divertido jugar con el :D
,45,45,2009-02-26,Nan
,723,736,2010-11-01,Me intercambias cromos?
,399,399,2021-11-27,Nan
,990,990,2018-09-22,Nan
,986,121,2010-11-11,Camper tunneler -rep
,208,647,2006-11-13,Muy cringe tu foto de perfil
,402,402,2010-10-13,Nan
,529,529,2010-11-20,Nan
,464,464,2021-01-26,Nan
,135,146,2008-09-29,Que perfil mas chulo
,276,276,2012-08-05,Nan
,624,183,2008-12-24,Me intercambias cromos?
,845,845,2017-09-27,Nan
,726,726,2011-06-07,Nan
,689,689,2017-06-29,Nan
,228,228,2012-11-14,Nan
,265,112,2013-09-29,+rep divertido jugar con el :D
,357,357,2005-06-24,Nan
,419,938,2010-08-23,Gracias por el carreo
,774,49,2016-11-20,Me intercambias cromos?
,186,186,2007-04-28,Nan
,11,11,2018-04-15,Nan
,561,561,2012-09-25,Nan
,825,825,2022-01-26,Nan
,52,601,2021-08-15,Gracias por el carreo
,815,815,2012-05-04,Nan
,223,223,2018-01-15,Nan
,658,790,2015-01-04,Que perfil mas chulo
,343,343,2017-06-07,Nan
,683,771,2007-03-17,Que perfil mas chulo
,382,382,2016-04-09,Nan
,819,819,2019-11-24,Nan
,189,189,2021-03-05,Nan
,923,923,2016-07-25,Nan
,944,747,2009-05-20,Muy cringe tu foto de perfil
,6,6,2013-12-27,Nan
,159,159,2006-02-25,Nan
,235,235,2019-04-09,Nan
,175,268,2021-02-27,If you are a beautiful strong black woman someone will put this in your comments
,629,335,2014-02-14,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,469,469,2004-05-12,Nan
,936,610,2008-07-17,Algun dia me tienes que enseñar a jugar al Stardew valley
,850,684,2012-10-03,If you are a beautiful strong black woman someone will put this in your comments
,313,313,2016-04-16,Nan
,581,581,2022-03-06,Nan
,720,720,2014-05-20,Nan
,81,303,2019-07-26,Agregame para jugar juntos :)
,447,447,2008-09-15,Nan
,219,783,2014-07-11,Algun dia me tienes que enseñar a jugar al Stardew valley
,59,59,2009-05-07,Nan
,181,181,2005-09-23,Nan
,349,349,2009-06-06,Nan
,788,788,2015-05-07,Nan
,536,684,2021-01-12,Agregame para jugar juntos :)
,347,347,2018-11-17,Nan
,28,386,2018-11-12,No jugueis con el le faltan manos
,465,492,2009-09-30,Muy cringe tu foto de perfil
,556,556,2017-12-21,Nan
,131,131,2019-06-27,Nan
,259,190,2004-05-07,Que perfil mas chulo
,707,707,2018-06-06,Nan
,910,910,2009-09-27,Nan
,353,353,2011-08-11,Nan
,909,382,2016-01-15,Como es posible que tengas tantas horas O:
,184,750,2012-11-08,If you are a beautiful strong black woman someone will put this in your comments
,71,71,2013-08-23,Nan
,518,518,2016-09-10,Nan
,10,409,2004-04-25,No me puedo creer que tengas tan pocas horas
,488,488,2007-04-13,Nan
,47,694,2006-06-03,Gracias por el carreo
,146,869,2022-04-16,Muy cringe tu foto de perfil
,774,774,2022-04-22,Nan
,461,461,2012-02-28,Nan
,868,583,2008-04-05,Muy cringe tu foto de perfil
,371,371,2008-03-14,Nan
,262,262,2019-09-25,Nan
,354,354,2004-03-27,Nan
,23,23,2010-03-24,Nan
,564,564,2005-06-26,Nan
,507,507,2011-05-31,Nan
,558,289,2016-06-08,No me puedo creer que tengas tan pocas horas
,676,676,2006-08-13,Nan
,451,451,2007-11-28,Nan
,610,845,2018-07-11,If you are a beautiful strong black woman someone will put this in your comments
,559,559,2016-11-22,Nan
,837,598,2012-04-08,Que perfil mas chulo
,258,258,2008-08-06,Nan
,117,117,2004-08-17,Nan
,882,882,2017-09-16,Nan
,384,485,2006-09-19,Vete a recoger patatas
,115,115,2009-06-03,Nan
,993,398,2021-05-03,No te rindas tienes potencial
,214,214,2006-12-10,Nan
,28,190,2007-02-10,If you are a beautiful strong black woman someone will put this in your comments
,83,189,2017-08-18,Echemonos algunas partidas al CSGO
,342,51,2017-01-20,If you are a beautiful strong black woman someone will put this in your comments
,75,75,2016-11-15,Nan
,329,739,2010-07-16,Muy cringe tu foto de perfil
,403,403,2012-05-22,Nan
,66,193,2003-10-23,+rep divertido jugar con el :D
,61,61,2016-04-16,Nan
,226,401,2012-05-16,GG
,99,99,2019-02-21,Nan
,943,290,2003-10-09,No te rindas tienes potencial
,136,136,2007-09-13,Nan
,679,679,2013-11-30,Nan
,271,770,2023-01-22,Vete a recoger patatas
,257,257,2011-01-25,Nan
,648,648,2016-05-06,Nan
,777,777,2010-08-02,Nan
,546,546,2022-01-16,Nan
,150,150,2003-09-12,Nan
,216,78,2016-02-29,Agregame para jugar juntos :)
,747,628,2015-06-15,Muy cringe tu foto de perfil
,683,56,2014-10-17,Echemonos algunas partidas al CSGO
,280,280,2004-03-30,Nan
,704,602,2010-09-14,Algun dia me tienes que enseñar a jugar al Stardew valley
,538,538,2018-07-16,Nan
,62,62,2022-01-27,Nan
,430,430,2017-05-08,Nan
,59,700,2016-09-10,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,783,501,2014-04-14,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,545,545,2010-06-04,Nan
,655,655,2012-10-20,Nan
,32,32,2004-11-18,Nan
,584,584,2006-01-09,Nan
,969,405,2010-10-02,No me carga tu descripcion :(
,474,474,2016-05-28,Nan
,142,142,2014-07-04,Nan
,47,47,2013-01-09,Nan
,81,978,2005-01-24,Algun dia me tienes que enseñar a jugar al Stardew valley
,638,638,2014-05-26,Nan
,158,158,2020-08-07,Nan
,317,771,2015-10-07,Me intercambias cromos?
,273,273,2013-03-30,Nan
,2,2,2003-12-19,Nan
,816,816,2019-06-11,Nan
,140,467,2021-11-16,No jugueis con el le faltan manos
,808,139,2006-06-10,Muy cringe tu foto de perfil
,454,702,2004-11-16,Algun dia me tienes que enseñar a jugar al Stardew valley
,48,48,2007-12-11,Nan
,105,105,2013-07-09,Nan
,451,818,2007-03-27,Algun dia me tienes que enseñar a jugar al Stardew valley
,243,975,2014-08-05,Como es posible que tengas tantas horas O:
,143,347,2005-09-21,Hola te acuerdas de mi? besis <oo>
,197,441,2007-08-26,No me carga tu descripcion :(
,551,551,2005-01-08,Nan
,849,849,2008-07-01,Nan
,539,493,2017-02-20,Hola te acuerdas de mi? besis <oo>
,891,891,2008-08-05,Nan
,548,455,2005-10-02,Hola te acuerdas de mi? besis <oo>
,600,600,2022-09-16,Nan
,766,994,2008-01-16,GG
,454,454,2016-05-31,Nan
,265,265,2017-03-09,Nan
,906,906,2016-05-08,Nan
,929,929,2018-12-16,Nan
,769,769,2019-11-27,Nan
,748,748,2011-12-21,Nan
,515,515,2017-09-16,Nan
,639,639,2017-06-21,Nan
,317,603,2009-04-09,Agregame para jugar juntos :)
,156,156,2006-10-20,Nan
,315,315,2007-12-14,Nan
,639,676,2018-10-22,Gracias por el carreo
,934,934,2008-05-01,Nan
,482,482,2011-08-26,Nan
,755,981,2013-03-01,Camper tunneler -rep
,153,918,2008-03-14,No me puedo creer que tengas tan pocas horas
,822,822,2009-01-13,Nan
,794,282,2018-04-01,+rep divertido jugar con el :D
,832,438,2019-10-25,Como es posible que tengas tantas horas O:
,459,211,2015-12-17,Como es posible que tengas tantas horas O:
,93,93,2003-11-14,Nan
,264,739,2005-10-01,No te rindas tienes potencial
,315,315,2013-11-06,Nan
,638,638,2003-09-24,Nan
,541,396,2016-05-02,Que perfil mas chulo
,138,138,2022-06-22,Nan
,286,286,2013-03-04,Nan
,623,824,2022-11-18,Como es posible que tengas tantas horas O:
,840,431,2005-02-04,No te rindas tienes potencial
,959,959,2022-09-26,Nan
,276,276,2005-10-27,Nan
,423,423,2007-12-08,Nan
,626,626,2010-04-18,Nan
,1,527,2017-03-10,Agregame para jugar juntos :)
,323,323,2017-06-19,Nan
,48,48,2012-10-18,Nan
,850,850,2014-03-16,Nan
,812,812,2007-08-25,Nan
,10,169,2009-09-20,Gracias por el carreo
,612,296,2010-09-09,Si no soportas la presión no jueges! Fastidias la experiencia de los demás
,804,804,2019-04-20,Nan
,422,422,2022-09-11,Nan
,271,337,2021-11-13,Gracias por el carreo
,609,609,2007-10-31,Nan
,49,49,2022-12-28,Nan
,651,573,2010-08-26,No me carga tu descripcion :(
,385,385,2022-07-30,Nan
,35,665,2009-10-10,Algun dia me tienes que enseñar a jugar al Stardew valley
,803,567,2020-06-01,Muy cringe tu foto de perfil
,876,956,2020-08-10,No me carga tu descripcion :(
,931,917,2004-05-06,Camper tunneler -rep
,430,198,2015-12-11,Hola te acuerdas de mi? besis <oo>
,19,19,2003-11-08,Nan
,406,228,2011-10-26,Gracias por el carreo
,739,739,2021-08-26,Nan
,788,19,2020-06-02,Agregame para jugar juntos :)
,788,788,2009-06-29,Nan
,637,637,2018-06-10,Nan
,661,661,2019-02-04,Nan
,210,210,2022-02-10,Nan
,5,924,2021-04-17,Algun dia me tienes que enseñar a jugar al Stardew valley
,660,678,2012-11-18,If you are a beautiful strong black woman someone will put this in your comments
