,Batman : Arkham VR,Guide a flock of birds on a playful journey across the sky.,19.99,04-25-2017
,Star Trek Online,"Zombies rise again at the dawn of Apocalypse! In this companion to the smash-hit Zombie Exodus, can you survive the early days of society's collapse?",0.0,01-31-2012
,Batman : Arkham Origins,"From PRINCE OF PERSIA creator Jordan Mechner, the original side-scrolling karate classic comes to Steam with art by Jeff Matsuda (The Batman) and music by Grammy-winning composer Christopher Tin (CIVILIZATION IV).",19.99,10-25-2013
,Fallout Shelter,"Legendary game from the Golden age of Russian gaming industry! Hybrid gameplay combines elements of space simulator, shooter, strategy and RPG. Explore the outer space, colonize planets, negotiate with clans of robots, fight in space battles and become mercenary, trader or pirate!",0.0,03-29-2017
,Path of Exile,"Work together to survive the devastating Dinosaur horde in huge, endless environments.",0.0,10-23-2013
,Sid Meier’s Civilization VI,"""All ended well.There was nothing to be sad about.""A sci-fi psychological thriller. A final episode. Hello, Charlotte.",59.99,10-20-2016
,Factorio,"A true reincarnation of the legendary series!The Almighty has turned away from Nevendaar and its denizens. He is busy thinking about the fate of the world. Above Nevendaar, rent by perpetual wars, a new star flashed out. What will it bring with it? Who will claim its great power? Immerse in the struggle of four powerful races!",20.0,02-25-2016
,Scanner Sombre,SquareCells is an ambient logic puzzle game.,11.99,04-26-2017
,RimWorld,"Absinth, a thrilling psychological first-person horror experience by the indie developers of blackHound Studios. Set in California, USA, blurring the line between game and reality. Confront the events which completely changed Zane’s life.",29.99,07-15-2016
,Tom Clancy's Ghost Recon Wildlands,"After overcoming the Dreamless Castle and Moonfell Wood, you have come to the rugged, mountainous snow-peaked Goblin Kingdom!",59.99,03-6-2017
,What Remains of Edith Finch,Event[0] is a sci-fi narrative exploration game where you build a relationship with a lonely spaceship computer to get home to Earth.,19.99,04-24-2017
,Rick and Morty: Virtual Rick-ality,"Roguelite - where too much greediness can be fatal. A colorful world with armed birds blazing their way through piles of mutants, monsters and creepy creatures. Lots of mysteries to unravel, secrets to discover and levels to explore.",29.99,04-20-2017
,TERA,"Avernum 6 is the final chapter in the Great Trials Trilogy, three games that tell the tale of your weary land’s final destiny.",0.0,05-5-2015
,The Witcher 3: Wild Hunt,Your friend Professor Nichols has gone missing. Armed with the archeologist's journal you set out on a journey that will take you to places - and times - you haven't even dreamt of.,39.99,05-18-2015
,Portal Knights,"Save the world one wire at a time with Bomb Squad Academy, a puzzle game where you have to defuse bombs under a time constraint.",14.99,02-25-2016
,Stellaris,"Control a tiny ball of grey goo with the ability to eat anything smaller than itself. The more it eats, the bigger it gets! Eat rats, dinosaurs, gladiators, samurai, pyramids, volcanoes... Everything! Soon you'll be eating the entire planet.",39.99,05-9-2016
,Stardew Valley,"The Last Tinker is a joyous action adventure and definitely no platformer, as there is no jump button. Koru, a boy from the slums of Colortown, must rise and stand against the Bleakness, a dark force intent on wiping out joy. Koru must use color and emotion to restore life to Colortown!",14.99,02-26-2016
,The Elder Scrolls V: Skyrim Special Edition,SteamWorld Complete Bundle bundle,39.99,10-27-2016
,LEGO Batman,"Make the balls jump, upgrade and change the world! Drop the balls to generate energy with each bounce. Upgrade available balls and buy new ones to generate even more energy. Sell your balls empire to get meta-energy to change the world!",19.99,10-10-2008
,LEGO Batman 2 DC Super Heroes ,"Welcome to the world of 「Princess Maker 5」! The stage of 「Princess Maker 5」 is the world we are living in now. There is not only a TV, but we use the cellphone and the Internet as well. But something is a bit different than those. It's a world where the demons and fairies are living together.",19.99,06-22-2012
,LEGO Batman 3: Beyond Gotham,"Experience hardcore, sci-fi dungeon crawling in this dark, atmospheric roguelike. Xenomarine offers tactical turn-based combat with hundreds of unique items and upgradable weapons and armor, as well as massive replayability thanks to its randomly generated content.",29.99,11-11-2014
,Dungeon Fighter Online,Bionic Battle Mutants is an indie old school turnbased tactical game. Where you can build your own team of cyberneticly enhanced super mutants. Fighting your way through the Deathzone of the outlaw planet Cerberus 7.,0.0,08-9-2016
,Silence,"MyIsland is a fresh and beautiful survival game,You will drift on the endless blue South Pacific and survive on the island, discover the New World in the magnificent open world, hunt and travel, build houses and farming, and create your own warm homeland, lost in the beautiful Eden.",29.99,11-15-2016
,Ultimate Epic Battle Simulator,"Ruby, Weiss, Blake, and Yang are each entangled in journeys of their own, but they all share one destination: Haven Academy.",15.99,04-12-2017
,NBA 2K17,"One fine day, Eryi went to eat the melon that she had been SO looking forward to... but it was nowhere to be found! Then she noticed a note on the table. She picked it up and read: ""Your melon looked delicious, so I took it. From Farta X"" Fuming with rage, Eryi set out from her house to get her melon back from Farta.",59.99,09-20-2016
,Counter-Strike: Global Offensive,"Build railways, manage traffic and stay accident-free. Play in Europe, America, Japan and USSR in 1830-2020. Complete the story mode from the Gold Rush of 1849 to the first manned spaceflight, and then explore the random mode. Management. Construction. Trains. Welcome to Train Valley!",14.99,08-21-2012
,PLAYERUNKNOWN'S BATTLEGROUNDS,香港，密室逃脱，刑侦推理，解谜！ 风流倜傥略爱搞怪的刑警，屡破奇案，轻松应付着海量的案件与狡猾的罪犯，直到那件事的发生……为了逃避最不喜欢的人，他调职到这座城市。然而，等待他的将是从警以来最大的敌人和暗中策划的巨大阴谋。,29.99,03-23-2017
,Outlast 2,"Rogue-like FPS with strong RPG elements set in a 22nd century reality-show parody. Win a fortune or die, but never disappoint your audience. And audience is virtual or real with revolutionary but optional features for streamers and their fans.",29.99,04-24-2017
,SMITE,Brain / Out is a multiplayer shooter with a nostalgic post-Soviet feel. Experience dynamic battles and exterminate your enemies with a large arsenal of modern weaponry. Lock'n'load!,0.0,09-8-2015
,Rocket League,"After returning to the quiet streets of Paris to pursue a life of painting, Gus Macpherson could not escape his true art…",19.99,07-6-2015
,BlazBlue Centralfiction,"Tiny Tanks is a fun multiplayer party game about colorful tanks, an endless flood of game modes and absolute destruction mayhem. To top it all off, everything is ""physically accurate"".",39.99,04-25-2017
,The Long Dark,"If you are a fan of Oats Studios and want to support us, then please purchase the Oats Studios - Volume 1 Assets. Zygote DLC now available.",19.99,09-22-2014
,Batman : Arkham Knight,"Isoland 2: Ashes of Time is a puzzle game with a fascinating non-linear story, charming 2D hand-drawn art, numerous challenging puzzles, and unique twists. Besides numerous sci-fi references and easter-eggs hidden throughout the game, you’ll find things aren’t quite the same second time you play through the story.",19.99,06-23-2015
,Warframe,"X²: The Threat is of a new generation of space simulator games, you play the role of Julian Gardna who continues the story set by X: Beyond The Frontier. The updated graphics engine gives the universe a fresher feel with newly designed ships and stations adding to the complexity of the universe.",0.0,03-25-2013
,NieR:Automata ,Chess game where you can combine your own pieces. The combined piece then has the ability to move as both pieces that got combined. It's improving chess by making it more exciting & dynamic. Super X Chess is more about creativity and less about memorization.,59.99,03-17-2017
,H1Z1: King of the Kill,Let Them Come is a fast paced pixel art shoot ‘em up. Twitchy trigger fingers and focused battle tactics are the order of the day as wave after wave of alien-like creatures try to take you down.,19.99,02-17-2016
,Team Fortress 2,The Kingdom of Oukoku is threatened by the spicy influence of General Tso. Citizens have placed their hope in a small knight who fits the requirements of ancient legends. Which path will the Chibi Knight choose...,0.0,10-10-2007
,Batman: Arkham City - Game of the Year Edition,"Haunt your way through a town in the dead of night! Possess objects with your soul, to scare people away from a museum, a hospital, a theatre and a cruise ship. Will you be able to scare everyone out and reclaim what has been lost, before the night is over? A side-scrolling action puzzle game starring ghosts!",19.99,09-7-2012
,Space Engineers,Windward is an action-filled multiplayer sandbox game that puts you in control of a ship sailing the high seas of a large procedurally-generated world.,24.99,10-23-2013
,War Thunder,"A Tale of Two Kingdoms is a graphical adventure in the style of the classic Sierra games. Set in the world of Celtic mythology and fairy tales, it features many sidequests and alternate endings, and a cast of fairies, a hungry giant, and an evil sorcerer stalking you...",0.0,08-15-2013
,Sniper Ghost Warrior 3,Help Snail Bob avoid the dangers that lie on his path. Snail Bob 2 is a puzzle game for all the ages. It'll make you think and smile.,49.99,04-24-2017
,FINAL FANTASY XIV: A Realm Reborn ,Joe Danger + Joe Danger 2: The Movie bundle,19.99,02-18-2014
,DRAGON QUEST HEROES  II,"Chicken Invaders puts you at the forefront of a battle against invading intergalactic chickens, bent on revenge for our oppression of Earth chickens. This time, the chickens have hatched a devious plan to block out sunlight and freeze Earth to death!",59.99,04-25-2017
,Tom Clancy's Rainbow Six Siege,"Join Alice, who has wandered into the wondrous land of Alice Mystery Garden, to overcome adversity in this VR action-puzzle game. Control Alice's movements while switching back and forth between a top-down player perspective and Alice's in-world perspective to collect scattered looking-glass fragments and clear each stage.",14.99,12-1-2015
,Dota 2,Latona Research Station has been destroyed by unknown assailants. The only survivor is a young girl who was rescued by the Starship Quicksilver and her renowned captain.,0.0,07-9-2013
,Batman: Arkham Asylum Game of the Year Edition,"Auto-cannibalism. Demonic Seduction. Occult Rituals. Bloodfeasting Worms. This dark, horrific Twine-based dungeon crawler pairs edgy interactive fiction with grisly pixel art and light RPG elements. Navigate this sprawling narrative-driven labyrinth bristling with otherworldly doom.",19.99,03-26-2010
,Halo Wars: Definitive Edition,"Super Sanctum TD is a retro-styled Tower Defense game that focuses on strategy, customization and replayability. Build advanced mazes and construct powerful towers to prevent alien hordes from reaching the Core!",19.99,04-20-2017
,Grand Theft Auto V,Cypher is a first person puzzle game about cryptography.,59.99,04-13-2015
,Earthfall,"Do the tango to win the heart of your loved one! Each song in this casual RHYTHM game will unveil the story of Luciano and Martita. Influenced by games like OSU and Crypt of the Necrodancer, with a pinch of melodramatic humor, inspired by the best Latin American soap operas!",29.99,04-26-2017
,Street Fighter V,"The original PC sensation that started it all! We've brought it back in all its virginal glory! The world was a much simpler place in 1995. The kids were listening to the grunge, the first test-tube gorilla was born at the Cincinnati Zoo, and a little trivia game called YOU DON’T KNOW JACK took the interactive CD-ROM trivia game show...",39.99,02-15-2016
,Batman : Arkham VR,Linelight is an elegant puzzle game set in a world of lines.,19.99,04-25-2017
,Star Trek Online,"A mysterious package has arrived, and the little monster inside has only one request… CANDY! Use your mouse to cut the ropes and release delicious bundles of candy into Om Nom's mouth. As you keep your new companion's sweet tooth satisfied, be sure to collect shiny gold stars to unlock new levels.",0.0,01-31-2012
,Batman : Arkham Origins,The ultimate VR party game! Invite your friends over and go for the gold in this thrilling game of international competition. Or challenge the world records and leaderboards in singleplayer!,19.99,10-25-2013
,Fallout Shelter,"Every Night, the monsters come and attacking your Obelisks. You need to use your magic guns shooting down the monsters and protect your Obelisks!",0.0,03-29-2017
,Path of Exile,"‘Dismantle: Construct Carnage’, is a local-multiplayer arena brawler, where you can literally tear your opponents limb from limb. Feel the effects of damage as you hop, crawl and roll your way to victory, making sure your own body parts aren’t used as weapons against you.",0.0,10-23-2013
,Sid Meier’s Civilization VI,A visual novel about a girl who wishes to escape her fate and those who follow closely behind her. Features both GxB and GxG routes.,59.99,10-20-2016
,Factorio,"You are John Dalton, an ex-Marine assigned to patrol the edge of human space as a Marshal for the Terran Colonial Authority. Unexpectedly, your monotonous life is shattered by a chilling distress signal, plunging you into an adventure beyond belief. Violent turmoil among the races has erupted on your watch.",20.0,02-25-2016
,Scanner Sombre,"The glass sphere burst in the night of 1996. The world of distortion opened its gates and took away from you someone very important. However, in 2005, the past emerges again to hunt you once more. An atmospheric horror about love and time.",11.99,04-26-2017
,RimWorld,Live the Dream! Be the Monster! Smash your way through a completely destructible virtual reality city. A simple and silly sandbox game for your inner Kaiju.,29.99,07-15-2016
,Tom Clancy's Ghost Recon Wildlands,Armello - Collector's Edition bundle,59.99,03-6-2017
,What Remains of Edith Finch,"You play an Uplink Agent who makes a living by performing jobs for major corporations. Your tasks involve hacking into rival computer systems, stealing research data, sabotaging other companies, laundering money, erasing evidence, or framing innocent people.",19.99,04-24-2017
,Rick and Morty: Virtual Rick-ality,"Break from the traditional role of ruler and take up a new set of tools within Tales of a Spymaster, a turn-based strategy set in a fictional world, filled with threats and opportunities. Choose your kingdom and guide your ruler to victory, in whatever manner you deem fit.",29.99,04-20-2017
,TERA,"Samorost 2, the sequel to free browser based game Samorost 1 is a short point-and-click adventure in which you must help out a little space gnome as he searches for his dog, which has been taken away by aliens.",0.0,05-5-2015
,The Witcher 3: Wild Hunt,Life on Tiny Planet was calm and carefree until a great disaster occurred - Tiny Planet was hit by a meteor! The world fell apart and now its future depends only on you! Use your imagination and creativity: in order to restore Tiny Planet and help its inhabitants you will have to fix a variety of machines and mechanisms as well as solve...,39.99,05-18-2015
,Portal Knights,"Help Aru save Christmas in this humoristic, action-packed shooter set in the universe of QP Shooting - Dangerous!!",14.99,02-25-2016
,Stellaris,"Serious Sam: Tormental is a 3D rogue-lite top-down shooter where you blast your way through the tormented mind of demigod of destruction Mental, as he imagines worlds and monsters that stand on your path towards his inner ego. Let the showdown begin!",39.99,05-9-2016
,Stardew Valley,"Absolute Peace, Death! bundle",14.99,02-26-2016
,The Elder Scrolls V: Skyrim Special Edition,BFF or Die is a cozy/crazy couch co-op puzzle game for one to four players. As time traveling aliens you’re sent on a risky rescue mission to Earth! Use your gadgets collaboratively to overcome danger and survive as a team.,39.99,10-27-2016
,LEGO Batman,This critically acclaimed first-person RPG takes the player on an amazing journey into the fantasy world of Arx. The game mixes intelligent story with immersive and actual medieval surroundings. Arx Fatalis allows the player to feel that all his actions have a direct consequence on those around him.,19.99,10-10-2008
,LEGO Batman 2 DC Super Heroes ,Your job is to monitor live surveillance camera footage and spot anomalies in the monitored rooms. Anomalies range from furniture movement to otherworldly intruders. When you spot an anomaly you have to file a report to fix it. You will need sharp eyes and good memory to survive the entire night.,19.99,06-22-2012
,LEGO Batman 3: Beyond Gotham,Farming Simulator 15 Gold Edition bundle,29.99,11-11-2014
,Dungeon Fighter Online,"'Lingua Fleur: Lily' is focused on friendship, love, troubles, efforts, and confusions between girls. Made with illustrations, animations, and original music, this story tells of the protagonist Yuyi Wu's secret, one very different from an 'ordinary' girl. Told in a gentle and ordinary style.",0.0,08-9-2016
,Silence,"The Window Box is a surreal dark comedy visual novel about a group of friends trapped in a house during a freak storm. Wander from room to room as a fly on the wall, while helping the women confront the conflict in their lives. For what is a house but a box with windows?",29.99,11-15-2016
,Ultimate Epic Battle Simulator,"This is a simulation of the digital currency trading game,the data is synchronized in real-time from online exchanges (such as: GDAX, BINANCE). You can learn how to trade digital currency in this game. The game currently supports more than 100 kinds of digital currency exchanges.",15.99,04-12-2017
,NBA 2K17,"One of the highest rated Xbox Indie Games is now available for PC! How long can you survive in this online co-op wave based shooter? Featuring 35 characters, over 100 weapons, 30 stat-boosting hats, and 6 levels, Zombie Estate 2 is a frantically fun experience to share with friends!",59.99,09-20-2016
,Counter-Strike: Global Offensive,"""The Legacy: Forgotten Gates"" is a hidden-object adventure game packed with mini-games and puzzles, telling a story of a journey to another world, where danger and unexpected turns of events await around every corner!",14.99,08-21-2012
,PLAYERUNKNOWN'S BATTLEGROUNDS,You start out from the bottom of the ranking list. Your objective: earn money in the blitzkrieg-battle races. Fight hard for each precious championship point. Fellow competitors are showering you in a constant hail of bullets. Each race is deadly contest - a matter of life or death.,29.99,03-23-2017
,Outlast 2,Can you push all the buttons?,29.99,04-24-2017
,SMITE,"The game is the puzzle that will wreck a couple of your brain cells! The game that will test your maddest fantasies. If you’ll finish it on the first try, you should then ask yourself: “Am I alright?” The game after finishing which you’ll need 5 years of enhanced therapy. And us too, btw.",0.0,09-8-2015
,Rocket League,"Epic fantasy adventure meets competitive survival in Rend. Inspired by the fabled universe of Nordic myth, choose to play solo in Classic and Exploration modes to build your stronghold, tame brutal creatures, and conquer enemy players or play among three rival factions in Faction War mode.",19.99,07-6-2015
,BlazBlue Centralfiction,Take on the role of manager and lead one of the pro cycling circuit's 75 teams. Join an outstanding 2014 season with more than 200 competitions across 550 stages including the prestigious Tour de France.,39.99,04-25-2017
,The Long Dark,"Ballistic Tanks is the best tank game you've played since the 80's. Battle in exhilarating local multiplayer, or challenge yourself in an intense solo/co-op arcade mode. Play 5 game modes in over 50 maps; and destroy your enemies in a frenzy of bullets, lasers, and explosions!",19.99,09-22-2014
,Batman : Arkham Knight,Explore the social life of Laura in this spiritual sequel to A Normal Lost Phone.,19.99,06-23-2015
,Warframe,"Follow Robert, as he journeys through life as Dabman, a superhero created by the holy laundry detergent pod of destiny! Joined by his friend John, you must save the world and defeat The Emoji Eradicator with your amazing power of the dab that no supervillain has ever seen before!",0.0,03-25-2013
,NieR:Automata ,"A nameless hero becomes a legend! Myrtana, a world in upheaval: overrun by orcs from the dark lands in the north, King Rhobar is defending Vengard, the former stronghold of the humans, with his last troop of followers.",59.99,03-17-2017
,H1Z1: King of the Kill,Want to remember the classic JRPG experience? Look no further than the embodiment of references that is Radiant Arc! Explore an open world as you work to become a beacon of hope in a world about to be consumed in darkness!,19.99,02-17-2016
,Team Fortress 2,A Normal Lost Phone is a game about exploring the intimacy of an unknown person whose phone was found by the player.,0.0,10-10-2007
,Batman: Arkham City - Game of the Year Edition,"Teddy Floppy Ear is a main character of series of adventure games for the children, based on the on famous Polish cartoon. Send your kid onto an unforgettable journey with the world’s most charming bear!",19.99,09-7-2012
,Space Engineers,Engage the enemy across vast outdoor environments and expansive indoor environments as you take control of the US Army's elite anti-terrorist unit. Delta Force Land Warrior™ introduces new weapons and characters for both single player and intense online multiplayer via NovaWorld.,24.99,10-23-2013
,War Thunder,"Compete over 13 challenging and diverse environments using whatever means necessary to batter and bruise your opponents into submission, and claim victory for yourself!",0.0,08-15-2013
,Sniper Ghost Warrior 3,"You play for Vladimir Vladimirovich Putin, and you need to save Syria from terrorists, for this you must fly and drop bombs on the terrorists.",49.99,04-24-2017
,FINAL FANTASY XIV: A Realm Reborn ,"One of the best college football simulation engines available, Bowl Bound College Football is the simulation game college football fans have been waiting for!",19.99,02-18-2014
,DRAGON QUEST HEROES  II,"Think better with your whole body in VR. Noda is a mind mapping, brainstorming, white boarding space for connected thinking.",59.99,04-25-2017
,Tom Clancy's Rainbow Six Siege,東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival Bundle bundle,14.99,12-1-2015
,Dota 2,"NBA arcade action is back with NBA 2K Playgrounds 2! Pick your team, get ready to jam, and Ball Without Limits!",0.0,07-9-2013
,Batman: Arkham Asylum Game of the Year Edition,The SPAZ Collection bundle,19.99,03-26-2010
,Halo Wars: Definitive Edition,"From the developer of the smash-hit Virtual Villagers series comes the new casual game that captures the drama of lifeVirtual Families! Virtual Families is a casual family sim that runs in true-real time. Adopt and nurture a needy person in the computer. Help them meet a mate, and start a family.",19.99,04-20-2017
,Grand Theft Auto V,Crossroads Extreme is a cute arcade where you should manage traffic in the most accurate way!,59.99,04-13-2015
,Earthfall,PAC-MAN 256 is the maze that never ends. But the Glitch is coming for...,29.99,04-26-2017
,Street Fighter V,Sebastian is a teenager who is waiting for his parents to come back home on a cold Christmas night. Soon he realizes that there is something evil lurking around. Experience Sebastian 's journey into a Surreal world like no other.,39.99,02-15-2016
,Batman : Arkham VR,"A retro-casual platformer game! No matter who you are! Get your cat ears ready, BRING IT ON! Set off on the crazy journey to rescue your sister!",19.99,04-25-2017
,Star Trek Online,"Galimulator is a galactic empire simulation and sandbox game. See how Empires rise and fall, and how the people in them climb through the ranks to bring prestige to their Dynasty. Then throw in an invasion of self replicating Smatter monsters if you want to spice things up.",0.0,01-31-2012
,Batman : Arkham Origins,"Home Plate Baseball is a baseball simulator and mini-game collection​. 3 Inning Baseball, Catching, Umpiring, and Home Run Derby are all included. Hard mode increases pitch speed to over 100 MPH.",19.99,10-25-2013
,Fallout Shelter,Pamela Cavendish returns for another adventure! The famous anthropologist ventures into the northern reaches of Europe to rescue a friend who went missing while following the trail of Norse gods. Is this mere coincidence or is there something more behind the legend of Loki and Hodur?,0.0,03-29-2017
,Path of Exile,"Find your inner ninja with the all-new LEGO NINJAGO Movie Video Game! Play as your favorite ninjas to defend Ninjago from the evil Lord Garmadon. Master the art of Ninjagility by wall-running and high-jumping, and battle foes to rank up and upgrade the ninja's combat skills.",0.0,10-23-2013
,Sid Meier’s Civilization VI,Making History Gold Edition is the expanded and updated version of the original WWII grand strategy game Making History: Calm & the Storm. Command your nation and change the course of history.,59.99,10-20-2016
,Factorio,"Master time to become the ultimate weapon! Dr. Aiden Krone has made a Time Jump across the space-time continuum - a reckless act with frightening consequences. Now, a disturbing alternate reality has evolved within the bleak and rain-soaked Alpha District.",20.0,02-25-2016
,Scanner Sombre,Chucklefish & Friends Bundle bundle,11.99,04-26-2017
,RimWorld,"Rush Rover is a 2D top-down shooter game. Compared to other similar games of the genre, the shooting experience is closer to traditional shoot'em up games. It includes random map generation, unique weapons, lots of different enemies, exciting boss battles and a dynamic chiptune soundtrack.",29.99,07-15-2016
,Tom Clancy's Ghost Recon Wildlands,Your mission is simple: clear the base at all costs. You will be provided with explosives to help you gain access to the teleports from where thousands of pitiless creatures pour.,59.99,03-6-2017
,What Remains of Edith Finch,"The dark despair city, the fugitive drug addict, intriguing and strange urban legend. What’s the story between two characters from different detective games? It’s coming soon.",19.99,04-24-2017
,Rick and Morty: Virtual Rick-ality,"Set in a magical world where gods walk among mortals, Demigod blends action, strategy and role-playing elements into a thrilling new experience.",29.99,04-20-2017
,TERA,"NOISZ is an unprecedented mix of rhythm game, bullet hell shoot-em-up, and visual novel. Battle a variety of challenging and unique bosses by performing actions to the beat, in order to progress through a massive anime-inspired narrative full of surprising twists and colorful characters!",0.0,05-5-2015
,The Witcher 3: Wild Hunt,"The spiritual successor to DLC Quest! Earn that sense of pride and accomplishment in the way that only repetitive clicking can deliver. It's a clicker game, so chill out, have a few chuckles, and watch numbers get bigger while the industry burns around us all.",39.99,05-18-2015
,Portal Knights,Let the number tell you what to do,14.99,02-25-2016
,Stellaris,"Immerse yourself into this terrifying first person horror adventure, where you will have to explore and search for the truth about the night Allison killed her parents, while trying to survive against the darkness.",39.99,05-9-2016
,Stardew Valley,"In American Conquest, Players set sail from Europe to discover new world and conquer its innumerable riches.",14.99,02-26-2016
,The Elder Scrolls V: Skyrim Special Edition,Skyfront is a fast-paced multiplayer FPS built exclusively for VR. The game launches you into mesmerising zero-G arenas. But not before equipping you with an array of awesome weapons and impressive special abilities.,39.99,10-27-2016
,LEGO Batman,Hexcells Plus is a standalone expansion to Hexcells that contains 36 new and more challenging puzzles.,19.99,10-10-2008
,LEGO Batman 2 DC Super Heroes ,"Elegant and minimal, Duet asks players simply to navigate two orbiting spheres past an increasingly complex maze of falling obstacles. As the difficulty increases, the tension mounts, and a peculiar narrative unfolds.",19.99,06-22-2012
,LEGO Batman 3: Beyond Gotham,"You sank my battleship! The official version of the classic Hasbro board game of naval combat is now on Steam! Challenge other players in Classic Mode or in the all-new Commanders Mode - a fast-paced, strategic and exciting variation.",29.99,11-11-2014
,Dungeon Fighter Online,Defend humanity against the ever changing threat of the alien Proteans. Project Hastur combines elements of 3D tower defense and real-time strategy with models of biological evolution to create a uniquely challenging experience.,0.0,08-9-2016
,Silence,The saga continues! Etherlords II takes you back to the world of Ether and into a whole new realm of fantastic possibilities. Lead your hero on an unforgettable journey through lands filled with unsurpassed beauty and danger to unlock the ultimate mystery.,29.99,11-15-2016
,Ultimate Epic Battle Simulator,High speed kinetic action. Danger is the best offense!,15.99,04-12-2017
,NBA 2K17,In TransOcean 2: Rivals you face a new challenge as the boss of your own shipping line in both single-player and - for the first time - multiplayer mode: The international competition has gotten a lot tougher and the battle for the most lucrative contracts has only just begun.,59.99,09-20-2016
,Counter-Strike: Global Offensive,"Lock and Load! It's time to Kick Ass. Grab your machine-gun, flamethrower, rocket launcher and grenades. Assault the enemy base and free commandos to join your team while you destroy everything in sight. Make your way through enemy bunkers to rescue your comrades, and kill everyone else you encounter!",14.99,08-21-2012
,PLAYERUNKNOWN'S BATTLEGROUNDS,Boson X is a fast-paced rotational runner set in a particle accelerator.,29.99,03-23-2017
,Outlast 2,"You play a shrinking scientist in a race against time: Can you find all necessary formulas and ingredients to produce the antidote and stop shrinking, before you are too small to operate the life-saving lab equipment?",29.99,04-24-2017
,SMITE,"The Chronicles of Quiver Dick is a Crude Comedy RPG that has one goal and one goal only: To make you laugh! Play as Quiver Dick, a legendary storyteller and former badass, as he embarks on one of many downright crazy and entirely messed up adventures!",0.0,09-8-2015
,Rocket League,"Fast paced, first person adventure aboard Noah's ark!",19.99,07-6-2015
,BlazBlue Centralfiction,"Mine asteroids, salvage space debris, build space ships and stations, manage fuel and energy, trade goods, performs missions and fight against enemies in large open world with realistic 2D physics based on orbital mechanics or in alternative, more classic game mode.",39.99,04-25-2017
,The Long Dark,"In Warsim: The Realm of Aslona your only goal is to keep the Kingdom of Aslona from destruction, how you do it is entirely up to you, be you a harsh dictator, a great explorer, a blood-thirsty warlord, or a charistmatic diplomat.",19.99,09-22-2014
,Batman : Arkham Knight,"Hammerfight is about 2D battles of flying machines equipped with various slashing, piercing and blunt weaponry.A unique combat system is based on realistic physics simulation, and it ties the movements of the rider to the movements of your mouse. As you wave the mouse, your rider swings his warhammer, smashing the foe into the wall!",19.99,06-23-2015
,Warframe,Fearless journalist Laura is again brought in to investigate strange murders taking place in New York. Immerse yourself in an exciting crime story and solve the mystery of a dangerous criminal surrounded by lightning!,0.0,03-25-2013
,NieR:Automata ,Drunken Wrestlers 2 is a funny physics-based multiplayer fighting game with Steam Workshop support.,59.99,03-17-2017
,H1Z1: King of the Kill,"Interactive teen supernatural mystery! You and your friends have developed magical psychic powers. Solve the case, save your school, find a date for prom!",19.99,02-17-2016
,Team Fortress 2,"WHO’S THE BOSS? It’s finally you! One big, bad, player-controlled Boss goes against a team of Vikings, each with special abilities. Enter BOSSGARD, a hectic 1 versus 5 bossfight multiplayer game in which you get to crush your friends as THE BOSS.",0.0,10-10-2007
,Batman: Arkham City - Game of the Year Edition,I Expect You To Die VR Puzzler Bundle bundle,19.99,09-7-2012
,Space Engineers,"Rising Judo Star Gushiken Takahiro was two weeks away from the match that would make or break his career -- a championship match where the winner is then signed up to be a young national athlete for Japan. He was very determined to win, in order to fulfill his dreams of finally representing his country for a sport he loves so much.",24.99,10-23-2013
,War Thunder,"Explore the most prestigious occult school in North America, The Miskatonic University, in a hilarious dark comedy set after the Lovecraft canon, in which the greatest threat to mankind is its own ambitions.",0.0,08-15-2013
,Sniper Ghost Warrior 3,"Furious Angels is a brutal score attack shooter with different waves each day. Compete on the leaderboards, transform into a flying tank and shred the skies to pieces!",49.99,04-24-2017
,FINAL FANTASY XIV: A Realm Reborn ,"This game is only for the brave. Dungeons await, each one deeper, each one more perilous and each one more challenging than the last.",19.99,02-18-2014
,DRAGON QUEST HEROES  II,"Geo is a game about building and expanding an intergalactic mining corporation. Explore uncharted space and discover comets, moons, Planets and gas giants before heading in and drilling the cash out of them! Expand your HQ, build new rooms and facilities to increase your drilling stats.",59.99,04-25-2017
,Tom Clancy's Rainbow Six Siege,Travel with the O'Malleys as they take a trip down Route 66!,14.99,12-1-2015
,Dota 2,"The goal of the game is to survive for more than 60 seconds on each level, dodging platforms and objects, listening to bitpop soundtracks. Four levels, online-records, achievements and trading cards are waiting for you.",0.0,07-9-2013
,Batman: Arkham Asylum Game of the Year Edition,"A role-playing game like no other. Your smartphone is your character! Eon Altar brings modern technology to the social experience of couch co-op gaming. Voice your character, choose which secrets to keep and what lies to tell. Gather your friends, order a pizza and descend to the depths of Eon Altar!",19.99,03-26-2010
,Halo Wars: Definitive Edition,"Follow the story of a brave, courageous and handsome pirate as he continues his journey to find THE treasure after his death!",19.99,04-20-2017
,Grand Theft Auto V,"The captivating adventure of a brave girl, destined to fight the Four Horsemen of Evil in an enchanted world. After several centuries of peace, a terrible new evil threatens the Lost Lands! Find out in this thrilling Hidden Object Puzzle Adventure game!",59.99,04-13-2015
,Earthfall,"Have you ever wondered where all the powerful knights and wizards come from? No-one is born a hero. It is your job, as principal of Valthiria Academy, to train the most promising students to become heroes of legend!",29.99,04-26-2017
